kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,tanggal,amount
"427551","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0601","2",01/01/2023,261258640
"427551","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0601","2",01/03/2023,3956
"427551","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0601","2",28/02/2023,18427400
"427551","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0601","2",01/04/2023,16511760
"427551","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0601","2",28/04/2023,7490071
"427551","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0601","2",01/05/2023,16511760
"427551","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0601","2",01/06/2023,540000
"427551","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0601","2",06/06/2023,5000
"427551","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0601","2",20/06/2023,12316000
"403817","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0855","2",01/02/2023,900000
"403817","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0855","2",01/03/2023,21580000
"427573","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0805","2",21/03/2023,204904251
"403817","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0855","2",01/04/2023,44239200
"427573","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0805","2",05/04/2023,12311400
"427573","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0805","2",01/05/2023,12311400
"403817","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0855","2",01/05/2023,722
"403817","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0855","2",26/04/2023,7581507
"427573","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0805","2",01/06/2023,540000
"427573","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0805","2",06/06/2023,432560
"427573","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0805","2",12/06/2023,65410374
"403817","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0855","2",05/07/2023,15010500
"427573","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0805","2",13/07/2023,8344000
"403823","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1151","2",01/01/2023,28693121
"403823","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","1151","2",02/02/2023,35288000
"403823","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1151","2",01/02/2023,72999360
"403823","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","1151","2",15/02/2023,3064000
"403823","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","1151","2",01/03/2023,2551190
"403823","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","1151","2",03/03/2023,237498129
"403823","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","1151","2",07/03/2023,692356
"403823","032","03212","521219","03212DL","2375","QDD","2","A","0","00000001","1151","2",08/03/2023,2281279
"403823","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","1151","2",04/04/2023,32367000
"403823","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","1151","2",06/04/2023,600000
"403823","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1151","2",01/05/2023,35740000
"403823","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","1151","2",26/05/2023,659900
"403823","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1151","2",11/07/2023,5531900
"403823","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","1151","2",01/08/2023,540000
"403823","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","1151","2",26/07/2023,5706545
"652009","032","03212","521219","03212WA","2378","EBD","2","A","0","00000001","1206","2",01/02/2023,557500
"652009","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/02/2023,9352000
"652009","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/02/2023,34141
"652009","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/03/2023,16948730
"652009","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","1206","2",15/03/2023,19148050
"652009","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","1206","2",08/05/2023,14122000
"652009","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/06/2023,6940000
"652009","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/08/2023,9352000
"652009","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/08/2023,202784000
"652009","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","1206","2",14/07/2023,3106500
"652009","032","03212","533121","03212DL","2376","RBJ","2","D","0","00000001","1206","2",25/07/2023,13300000
"403832","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0211","2",13/03/2023,25427000
"653526","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0211","2",05/04/2023,3290000
"403824","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0210","2",13/04/2023,1840000
"653526","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","0211","2",04/04/2023,1200000
"403824","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0210","2",05/04/2023,22865040
"403832","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/04/2023,1306
"403824","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0210","2",01/05/2023,49882
"403832","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0211","2",25/05/2023,12355200
"403832","032","03212","523112","03212WA","2378","EBA","2","A","0","00000001","0211","2",25/05/2023,5920000
"403832","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/07/2023,2395162
"403832","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/07/2023,1475
"653526","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/07/2023,1800000
"403824","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0210","2",01/07/2023,49882
"403824","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0210","2",05/06/2023,43104739
"403832","032","03212","522151","03212WA","2378","EBC","2","A","0","00000001","0211","2",20/06/2023,300000
"403832","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/06/2023,7413190
"653526","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","0211","2",07/07/2023,750000
"403832","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0211","2",25/07/2023,2805500
"403832","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0211","2",27/07/2023,93542500
"653526","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0211","2",10/07/2023,43384133
"403832","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0211","2",10/07/2023,1146000
"403824","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0210","2",01/08/2023,554
"403829","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0252","2",25/01/2023,142800
"403829","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0252","2",07/02/2023,12432000
"403829","032","03212","524111","03212DL","2375","QDD","2","A","0","00000001","0252","2",17/02/2023,12034640
"403830","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/03/2023,6083280
"403829","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0252","2",08/03/2023,5233700
"403829","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0252","2",15/03/2023,6467300
"403829","032","03212","521219","03212DL","2375","QDD","2","A","0","00000001","0252","2",20/03/2023,112317000
"403829","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/04/2023,55610070
"403829","032","03212","521811","03212DL","2375","QDD","2","A","0","00000001","0252","2",30/03/2023,20536000
"403829","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0252","2",10/04/2023,73522400
"403830","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0258","2",08/06/2023,29120
"403829","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0252","7",08/06/2023,-65
"403830","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/06/2023,27937
"403829","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0252","2",15/06/2023,1055800
"403829","032","03212","521213","03212DL","2375","QDD","2","A","0","00000001","0252","2",13/06/2023,2512080
"403829","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0252","2",13/06/2023,101512699
"403829","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/07/2023,2373200
"403829","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0252","2",20/07/2023,76270
"403879","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0222","2",02/03/2023,24578500
"403879","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/03/2023,925000
"403879","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0222","2",10/03/2023,25110500
"403879","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0222","2",04/04/2023,9530000
"403879","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0222","2",05/04/2023,2737730
"403879","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/05/2023,7169580
"403879","032","03212","521211","03212DL","2376","ABW","2","A","0","00000001","0222","2",15/05/2023,5000000
"403879","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/06/2023,110580300
"403879","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/07/2023,540000
"403879","032","03212","524113","03212DL","2376","QDD","2","A","0","00000001","0222","2",10/07/2023,1950000
"403834","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0401","2",01/02/2023,58300400
"403834","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0401","2",27/02/2023,11207554
"403834","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0401","2",01/04/2023,1480000
"403834","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0401","2",13/04/2023,7004100
"403834","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0401","2",01/05/2023,3403740
"403834","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0401","2",22/05/2023,8940442
"403834","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0401","2",01/06/2023,780
"403834","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","0401","2",08/06/2023,12658995
"403826","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2251","2",09/02/2023,348900
"403826","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2251","2",12/05/2023,1440000
"403826","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2251","2",01/06/2023,3062810
"403826","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","2251","2",01/08/2023,735000
"403838","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2451","2",03/02/2023,18405000
"403838","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","2451","2",31/03/2023,3532300
"403838","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2451","2",06/04/2023,2374914
"403838","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","2451","2",17/05/2023,370000
"403838","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","2451","2",23/06/2023,150000
"403838","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","2451","2",26/06/2023,4998330
"403838","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2451","2",01/08/2023,181030
"427582","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","1312","2",23/02/2023,11895835
"427582","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1312","2",23/02/2023,4081390
"427582","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","1312","2",21/03/2023,300000
"427582","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","1312","2",30/03/2023,1050000
"427582","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","1312","2",11/04/2023,48100
"427582","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1312","2",30/05/2023,7943424
"427582","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","1312","2",20/06/2023,468000
"427582","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","1312","2",01/07/2023,3480000
"403839","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","1905","2",27/02/2023,2398000
"403839","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1905","2",01/03/2023,26555000
"403839","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","1905","2",01/03/2023,385663
"403839","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","1905","2",13/02/2023,9266318
"403839","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1905","2",01/01/2023,10138800
"403839","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","1905","2",20/01/2023,22598000
"403839","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","1905","2",25/01/2023,15909100
"403839","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","1905","2",28/03/2023,24624369
"403839","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","1905","2",01/04/2023,8155000
"403839","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","1905","2",04/04/2023,330031048
"403839","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","1905","2",15/03/2023,53367435
"403839","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","1905","2",08/03/2023,50414389
"403839","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1905","2",22/05/2023,0
"403839","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","1905","2",22/05/2023,0
"403839","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1905","2",30/05/2023,53164
"403839","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1905","2",07/06/2023,93986
"403839","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","1905","2",08/06/2023,8800000
"403839","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","1905","2",16/06/2023,112698300
"403839","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","1905","2",13/06/2023,2790000
"403839","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","1905","2",26/07/2023,92400000
"238755","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2151","2",26/01/2023,675170
"427618","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2151","2",06/02/2023,29241000
"427618","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2151","2",26/01/2023,38180608
"427618","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/02/2023,540000
"238755","032","03212","532111","03212DL","2375","RAL","2","A","0","00000001","2151","2",06/03/2023,126014970
"427618","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","2151","2",27/03/2023,2173500
"238755","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2151","2",04/04/2023,2463
"427618","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","2151","2",11/04/2023,540000
"427618","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","2151","2",14/04/2023,7866500
"427618","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","2151","2",18/04/2023,142200382
"238755","032","03212","521811","03212DL","2375","QDD","2","A","0","00000001","2151","2",02/05/2023,4499000
"238755","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2151","7",28/04/2023,-10
"238755","032","03212","521252","03212WA","2378","EBA","2","A","0","00000001","2151","2",29/05/2023,2193800
"238755","032","03212","521211","03212DL","2375","QDD","2","A","0","00000001","2151","2",29/05/2023,7478000
"238755","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/06/2023,1260000
"238755","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","2151","2",05/06/2023,44800000
"238755","032","03212","524111","03212DL","2375","SCC","2","A","0","00000001","2151","2",09/06/2023,67523803
"427618","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2151","2",15/06/2023,1536600
"238755","032","03212","521252","03212WA","2378","EBA","2","A","0","00000001","2151","2",19/06/2023,28765000
"238755","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","2151","2",19/06/2023,2250000
"427618","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/07/2023,9216
"427618","032","03212","511152","03212WA","2378","EBA","2","A","0","00000001","2151","2",12/07/2023,8184700
"238755","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/08/2023,19804418
"238755","032","03212","522151","03212DL","2375","SCC","2","A","0","00000001","2151","2",18/07/2023,31520000
"238755","032","03212","521211","03212DL","2375","QDD","2","A","0","00000001","2151","2",18/07/2023,23050000
"634146","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","3351","2",01/02/2023,6820000
"634146","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","3351","2",26/01/2023,2280000
"634146","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","3351","2",06/03/2023,13300000
"427630","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","3351","2",22/02/2023,7375900
"427630","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","3351","2",24/02/2023,15660000
"427630","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","3351","2",08/03/2023,7134030
"427630","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","3351","2",08/03/2023,14174538
"427630","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","3351","2",01/05/2023,8878000
"634146","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","3351","2",02/05/2023,32354096
"427630","032","03212","511152","03212WA","2378","EBA","2","A","0","00000001","3351","2",04/05/2023,73219400
"634146","032","03212","523121","03212DL","2376","SAC","2","A","0","00000001","3351","2",04/05/2023,16254840
"427630","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","3351","2",26/07/2023,14344639
"427630","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","3351","2",27/07/2023,2023000
"634146","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","3351","2",11/07/2023,20000000
"634146","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","3351","2",24/07/2023,2727000
"403837","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","0209","2",13/02/2023,51000
"403837","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0209","2",01/03/2023,541878
"403837","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0209","2",01/03/2023,11152680
"403837","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0209","2",31/03/2023,37
"403837","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0209","2",04/04/2023,4562918
"403837","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","0209","2",04/05/2023,67950800
"403837","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0209","2",04/05/2023,19004000
"403837","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0209","2",08/06/2023,79713528
"403837","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","0209","2",22/05/2023,150000
"403837","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0209","2",27/06/2023,6184751
"403837","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0209","2",20/07/2023,2505160
"238762","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0511","7",01/02/2023,93
"238762","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0511","2",09/02/2023,169240
"238762","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0511","7",01/05/2023,-404184
"238762","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0511","2",10/04/2023,307773965
"238762","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0511","2",29/05/2023,12301480
"238762","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0511","2",05/06/2023,13942550
"238762","032","03212","521219","03212DL","2375","SCC","2","A","0","00000001","0511","2",09/06/2023,6500000
"238762","032","03212","533111","03212DL","2375","RBQ","2","A","0","00000001","0511","2",22/05/2023,163084000
"238762","032","03212","524111","03212DL","2375","DCC","2","D","0","00000001","0511","2",12/07/2023,21601660
"238762","032","03212","521211","03212DL","2375","SCC","2","A","0","00000001","0511","2",10/07/2023,153793000
"238762","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0511","2",01/07/2023,107870940
"238762","032","03212","521211","03212DL","2375","QDD","2","A","0","00000001","0511","2",18/07/2023,640000
"352595","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","2007","2",13/02/2023,9474000
"352595","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/04/2023,3114060
"352595","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","2007","2",10/04/2023,550000
"352595","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2007","2",10/04/2023,1078
"352595","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2007","7",13/04/2023,-120000
"352595","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","2007","2",15/05/2023,8287133
"352595","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/08/2023,740000
"403820","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/08/2023,1055000
"403820","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","2007","2",04/07/2023,1350000
"352595","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2007","2",07/07/2023,25072
"403820","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/07/2023,30477500
"352595","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","2007","2",18/07/2023,7874666
"403820","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","2007","2",25/07/2023,3747800
"239188","032","03212","521213","03212DL","2375","QDD","2","A","0","00000001","0354","2",10/02/2023,26200000
"237373","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0354","2",15/02/2023,2432500
"239188","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/03/2023,4986570
"239188","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/03/2023,12727202
"239188","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0354","2",02/03/2023,9862100
"237373","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0354","2",07/03/2023,45954000
"239188","032","03212","521211","03212DL","2375","SCC","2","A","0","00000001","0354","2",30/03/2023,66000000
"239188","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0354","2",10/03/2023,13034070
"239188","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0354","2",10/03/2023,21287900
"237373","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0354","2",16/03/2023,123480880
"239188","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0354","2",06/04/2023,30525813
"239188","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0354","2",12/04/2023,85715361
"237373","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","0354","2",06/04/2023,20196750
"237373","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0354","2",06/04/2023,33775000
"239188","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0354","2",04/05/2023,5289000
"239188","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/05/2023,30399503
"239188","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/05/2023,78865380
"239188","032","03212","522141","03212DL","2375","SCC","2","A","0","00000001","0354","2",19/05/2023,5000000
"239188","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0354","2",19/05/2023,2445550
"239188","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0354","2",05/06/2023,78503280
"239188","032","03212","525113","03212DL","2375","SCC","2","F","0","00000001","0354","2",24/05/2023,18605000
"239188","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0354","2",19/06/2023,230506
"239188","032","03212","522141","03212DL","2375","SCC","2","A","0","00000001","0354","2",15/06/2023,52500000
"239188","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/07/2023,19127
"237373","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0354","2",05/07/2023,680000
"239188","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0354","2",18/07/2023,10908000
"403875","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0953","2",31/01/2023,3070499
"403875","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","0953","2",21/02/2023,600000
"403875","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0953","2",28/02/2023,5729550
"403875","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0953","2",24/03/2023,690000
"403875","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0953","2",06/04/2023,1326000
"403875","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0953","2",10/04/2023,99246884
"403875","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0953","2",28/03/2023,122357186
"403875","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0953","2",05/04/2023,2205090
"403875","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0953","2",04/05/2023,680000
"403875","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","0953","2",04/05/2023,43482100
"403875","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","0953","2",09/06/2023,98599575
"403875","032","03212","524111","03212DL","2376","QDD","2","A","0","00000001","0953","2",29/05/2023,960000
"403875","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0953","2",14/06/2023,151266753
"403875","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0953","2",12/06/2023,3346483
"403875","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0953","2",07/07/2023,153300
"403875","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/07/2023,2501242
"238741","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0751","2",31/01/2023,28888315
"238741","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0751","2",06/02/2023,31494180
"238741","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0751","2",27/01/2023,411000
"238741","032","03212","522191","03212DL","2375","SCC","2","A","0","00000001","0751","2",21/02/2023,420000
"238741","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0751","2",28/02/2023,613116
"238741","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/03/2023,4925000
"238741","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/03/2023,4676
"238741","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0751","2",31/03/2023,10397575
"238741","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0751","2",04/04/2023,57501480
"238741","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0751","2",06/04/2023,210082911
"238741","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0751","2",14/04/2023,2790740
"238741","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0751","2",11/04/2023,136130
"238741","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0751","2",12/05/2023,93297000
"238741","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/06/2023,1071452000
"238741","032","03212","521219","03212DL","2375","SCC","2","A","0","00000001","0751","2",31/05/2023,2037000
"238741","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0751","2",14/07/2023,1202000
"403827","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/02/2023,1132940020
